,Screen_name,URL,Screen_number,Seats,Size,Sound
553,TOHO CINEMAS Lalaport Fukuoka,https://www.tohotheater.jp/theater/087/institution.html,SCREEN 2,192+(2),6.7×16m,デジタル5.1ch／7.1ch
554,TOHO CINEMAS Lalaport Fukuoka,https://www.tohotheater.jp/theater/087/institution.html,SCREEN 3,215+(2),6.7×16m　TCX®,カスタムオーダーメイドスピーカー
555,TOHO CINEMAS Lalaport Fukuoka,https://www.tohotheater.jp/theater/087/institution.html,SCREEN 4,215+(2),6.8×16m　TCX®,カスタムオーダーメイドスピーカー
556,TOHO CINEMAS Lalaport Fukuoka,https://www.tohotheater.jp/theater/087/institution.html,SCREEN 5,128+(2),5.44×13m,デジタル5.1ch／7.1ch
557,TOHO CINEMAS Lalaport Fukuoka,https://www.tohotheater.jp/theater/087/institution.html,SCREEN 6,82+(2),4.19×10m,デジタル5.1ch／7.1ch
558,TOHO CINEMAS Lalaport Fukuoka,https://www.tohotheater.jp/theater/087/institution.html,SCREEN 7,150+(2),4.81×11.5m,轟音シアター
559,TOHO CINEMAS Lalaport Fukuoka,https://www.tohotheater.jp/theater/087/institution.html,SCREEN 8,120+(2),5.1×12.2m,デジタル5.1ch／7.1ch
560,TOHO CINEMAS TENJIN SOLARIA PLAZA,https://www.tohotheater.jp/theater/056/institution.html,SCREEN 1（ソラリア館）,259+(2),4.0×9.4m,デジタル5.1ch
561,TOHO CINEMAS TENJIN SOLARIA PLAZA,https://www.tohotheater.jp/theater/056/institution.html,SCREEN 2（ソラリア館）,113+(2),2.4×5.6m,デジタル5.1ch
562,TOHO CINEMAS TENJIN SOLARIA PLAZA,https://www.tohotheater.jp/theater/056/institution.html,SCREEN 3（ソラリア館）,　61+(1),2.2×5.2m,デジタル5.1ch
563,TOHO CINEMAS FUKUTSU,https://www.tohotheater.jp/theater/069/institution.html,SCREEN 1,374+(2),6.7×16.0m,デジタル5.1ch
564,TOHO CINEMAS FUKUTSU,https://www.tohotheater.jp/theater/069/institution.html,SCREEN 2,123+(2),3.6×8.7m,デジタル5.1ch
565,TOHO CINEMAS FUKUTSU,https://www.tohotheater.jp/theater/069/institution.html,SCREEN 3,125+(2),3.6×8.7m,デジタル5.1ch
566,TOHO CINEMAS FUKUTSU,https://www.tohotheater.jp/theater/069/institution.html,SCREEN 4,215+(2),4.9×11.7m,デジタル5.1ch
567,TOHO CINEMAS FUKUTSU,https://www.tohotheater.jp/theater/069/institution.html,SCREEN 5,114+(2),3.4×8.1m,デジタル5.1ch
568,TOHO CINEMAS FUKUTSU,https://www.tohotheater.jp/theater/069/institution.html,SCREEN 6,249+(2),6.7×16.0m,デジタル5.1ch
569,TOHO CINEMAS FUKUTSU,https://www.tohotheater.jp/theater/069/institution.html,SCREEN 7,112+(2),3.4×8.1m,デジタル5.1ch
570,TOHO CINEMAS FUKUTSU,https://www.tohotheater.jp/theater/069/institution.html,SCREEN 8,123+(2),3.6×8.7m,デジタル5.1ch
571,TOHO CINEMAS FUKUTSU,https://www.tohotheater.jp/theater/069/institution.html,SCREEN 9,284+(2),6.7×16.0m,デジタル5.1ch
572,TOHO CINEMAS FUKUTSU,https://www.tohotheater.jp/theater/069/institution.html,SCREEN 10,170+(2),4.6×11.0m,デジタル5.1ch
573,TOHO CINEMAS NOGATA,https://www.tohotheater.jp/theater/022/institution.html,SCREEN 1,106+(2),3.7×6.9m,デジタル5.1ch
574,TOHO CINEMAS NOGATA,https://www.tohotheater.jp/theater/022/institution.html,SCREEN 2,94+(2),3.5×6.6m,デジタル5.1ch
575,TOHO CINEMAS NOGATA,https://www.tohotheater.jp/theater/022/institution.html,SCREEN 3,94+(2),3.5×6.6m,デジタル5.1ch
576,TOHO CINEMAS NOGATA,https://www.tohotheater.jp/theater/022/institution.html,SCREEN 4,229+(2),5.6×10.3m,デジタル5.1ch
577,TOHO CINEMAS NOGATA,https://www.tohotheater.jp/theater/022/institution.html,SCREEN 5,155+(2),4.8×8.9m,デジタル5.1ch
578,TOHO CINEMAS NOGATA,https://www.tohotheater.jp/theater/022/institution.html,SCREEN 6,259+(2),5.3×9.8m,デジタル5.1ch
579,TOHO CINEMAS NOGATA,https://www.tohotheater.jp/theater/022/institution.html,SCREEN 7,352+(2),6.3×11.6m,デジタル5.1ch
580,TOHO CINEMAS NOGATA,https://www.tohotheater.jp/theater/022/institution.html,SCREEN 8,219+(2),4.6×8.5m,デジタル5.1ch
581,TOHO CINEMAS NOGATA,https://www.tohotheater.jp/theater/022/institution.html,SCREEN 9,86+(2),3.5×6.4m,デジタル5.1ch
582,TOHO CINEMAS NAGASAKI,https://www.tohotheater.jp/theater/046/institution.html,SCREEN 1,238+(2),4.3×10.1m,デジタル5.1ch
583,TOHO CINEMAS NAGASAKI,https://www.tohotheater.jp/theater/046/institution.html,SCREEN 2,347+(2),6.25×15.45m,デジタル5.1ch
584,TOHO CINEMAS NAGASAKI,https://www.tohotheater.jp/theater/046/institution.html,SCREEN 3,208+(2),4.1×9.55m,デジタル5.1ch
585,TOHO CINEMAS NAGASAKI,https://www.tohotheater.jp/theater/046/institution.html,SCREEN 4,292+(2),4.95×11.85m,デジタル5.1ch
586,TOHO CINEMAS NAGASAKI,https://www.tohotheater.jp/theater/046/institution.html,SCREEN 5,238+(2),4.55×10.7m,デジタル5.1ch
587,TOHO CINEMAS NAGASAKI,https://www.tohotheater.jp/theater/046/institution.html,SCREEN 6,191+(2),4.35×10.4m,デジタル5.1ch
588,TOHO CINEMAS NAGASAKI,https://www.tohotheater.jp/theater/046/institution.html,SCREEN 7,100+(2),3.65×8.7m,デジタル5.1ch
589,TOHO CINEMAS NAGASAKI,https://www.tohotheater.jp/theater/046/institution.html,SCREEN 8,152+(2),3.6×8.4m,デジタル5.1ch
590,TOHO CINEMAS NAGASAKI,https://www.tohotheater.jp/theater/046/institution.html,SCREEN 9,152+(2),3.65×8.5m,デジタル5.1ch
591,TOHO CINEMAS KUMAMOTO SAKURAMACHI,https://www.tohotheater.jp/theater/083/institution.html,SCREEN 1,85+(2),9.6×4.0m,デジタル5.1ch
592,TOHO CINEMAS KUMAMOTO SAKURAMACHI,https://www.tohotheater.jp/theater/083/institution.html,SCREEN 2,114+(2),9.5×4.0m,デジタル5.1ch
593,TOHO CINEMAS KUMAMOTO SAKURAMACHI,https://www.tohotheater.jp/theater/083/institution.html,SCREEN 3,177+(2),11.3×4.8m,デジタル5.1ch
594,TOHO CINEMAS KUMAMOTO SAKURAMACHI,https://www.tohotheater.jp/theater/083/institution.html,SCREEN 4,267+(2),14.8×6.2m,デジタル5.1ch
595,TOHO CINEMAS KUMAMOTO SAKURAMACHI,https://www.tohotheater.jp/theater/083/institution.html,SCREEN 5,341+(2),18.0×7.5m TCX®,DTS:X(対応作品のみ)
596,TOHO CINEMAS KUMAMOTO SAKURAMACHI,https://www.tohotheater.jp/theater/083/institution.html,SCREEN 6,139+(2),10.1×4.2m,デジタル5.1ch
597,TOHO CINEMAS KUMAMOTO SAKURAMACHI,https://www.tohotheater.jp/theater/083/institution.html,SCREEN 7,94+(2),10.1×4.3m,デジタル5.1ch
598,TOHO CINEMAS KUMAMOTO SAKURAMACHI,https://www.tohotheater.jp/theater/083/institution.html,SCREEN 8,108+(2),8.0×3.3m,デジタル5.1ch
599,TOHO CINEMAS KUMAMOTO SAKURAMACHI,https://www.tohotheater.jp/theater/083/institution.html,SCREEN 9,235+(2),14.8×6.2m ScreenX,デジタル5.1ch
600,TOHO CINEMAS HIKARINOMORI,https://www.tohotheater.jp/theater/014/institution.html,SCREEN 1,426+(4),6.6×12.1m,デジタル5.1ch
601,TOHO CINEMAS HIKARINOMORI,https://www.tohotheater.jp/theater/014/institution.html,SCREEN 2,104+(2),4.1×7.4m,デジタル5.1ch
602,TOHO CINEMAS HIKARINOMORI,https://www.tohotheater.jp/theater/014/institution.html,SCREEN 3,104+(2),4.1×7.4m,デジタル5.1ch
603,TOHO CINEMAS HIKARINOMORI,https://www.tohotheater.jp/theater/014/institution.html,SCREEN 4,117+(2),4.4×6.3m,デジタル5.1ch
604,TOHO CINEMAS HIKARINOMORI,https://www.tohotheater.jp/theater/014/institution.html,SCREEN 5,177+(2),4.9×8.9m,デジタル5.1ch
605,TOHO CINEMAS HIKARINOMORI,https://www.tohotheater.jp/theater/014/institution.html,SCREEN 6,161+(2),4.6×8.4m,デジタル5.1ch
606,TOHO CINEMAS HIKARINOMORI,https://www.tohotheater.jp/theater/014/institution.html,SCREEN 7,217+(2),5.3×9.7m,デジタル5.1ch
607,TOHO CINEMAS HIKARINOMORI,https://www.tohotheater.jp/theater/014/institution.html,SCREEN 8,326+(2),5.3×9.8m,デジタル5.1ch
608,TOHO CINEMAS HIKARINOMORI,https://www.tohotheater.jp/theater/014/institution.html,SCREEN 9,125+(2),3.6×8.4m,デジタル5.1ch
609,TOHO CINEMAS HAMASEN,https://www.tohotheater.jp/theater/027/institution.html,SCREEN 1,287+(2),5.6×13.6m,デジタル5.1ch
610,TOHO CINEMAS HAMASEN,https://www.tohotheater.jp/theater/027/institution.html,SCREEN 2,130+(2),3.7×8.9m,デジタル5.1ch
611,TOHO CINEMAS HAMASEN,https://www.tohotheater.jp/theater/027/institution.html,SCREEN 3,119+(2),3.5×8.2m,デジタル5.1ch
612,TOHO CINEMAS HAMASEN,https://www.tohotheater.jp/theater/027/institution.html,SCREEN 4,119+(2),3.5×8.2m,デジタル5.1ch
613,TOHO CINEMAS HAMASEN,https://www.tohotheater.jp/theater/027/institution.html,SCREEN 5,108+(2),3.3×7.7m,デジタル5.1ch
614,TOHO CINEMAS HAMASEN,https://www.tohotheater.jp/theater/027/institution.html,SCREEN 6,99+(1),3.0×6.9m,デジタル5.1ch
615,TOHO CINEMAS HAMASEN,https://www.tohotheater.jp/theater/027/institution.html,SCREEN 7,166+(2),4.0×9.5m,デジタル5.1ch
616,TOHO CINEMAS HAMASEN,https://www.tohotheater.jp/theater/027/institution.html,SCREEN 8,154+(2),3.9×9.1m,デジタル5.1ch
617,TOHO CINEMAS HAMASEN,https://www.tohotheater.jp/theater/027/institution.html,SCREEN 9,383+(3),6.1×14.7m,デジタル5.1ch
618,TOHO CINEMAS UKI,https://www.tohotheater.jp/theater/057/institution.html,SCREEN 1,135+(1),3.5×8.0m,デジタル5.1ch
619,TOHO CINEMAS UKI,https://www.tohotheater.jp/theater/057/institution.html,SCREEN 2,107+(1),3.0×6.7m,デジタル5.1ch
620,TOHO CINEMAS UKI,https://www.tohotheater.jp/theater/057/institution.html,SCREEN 3,209+(1),4.1×9.4m,デジタル5.1ch
621,TOHO CINEMAS UKI,https://www.tohotheater.jp/theater/057/institution.html,SCREEN 4,271+(1),4.3×9.8m,デジタル5.1ch
622,TOHO CINEMAS UKI,https://www.tohotheater.jp/theater/057/institution.html,SCREEN 5,324+(2),5.6×13.1m,デジタル5.1ch
623,TOHO CINEMAS UKI,https://www.tohotheater.jp/theater/057/institution.html,SCREEN 6,210+(1),4.1×9.4m,デジタル5.1ch
624,TOHO CINEMAS UKI,https://www.tohotheater.jp/theater/057/institution.html,SCREEN 7,146+(1),3.5×8.0m,デジタル5.1ch
625,TOHO CINEMAS UKI,https://www.tohotheater.jp/theater/057/institution.html,SCREEN 8,106+(2),2.9×6.6m,デジタル5.1ch
626,TOHO CINEMAS OITA WASADA,https://www.tohotheater.jp/theater/055/institution.html,SCREEN 1,123+(2),2.7×6.3m,デジタル5.1ch
627,TOHO CINEMAS OITA WASADA,https://www.tohotheater.jp/theater/055/institution.html,SCREEN 2,220+(2),5.0×11.8m,デジタル5.1ch
628,TOHO CINEMAS OITA WASADA,https://www.tohotheater.jp/theater/055/institution.html,SCREEN 3,319+(2),5.9×13.8m,デジタル5.1ch
629,TOHO CINEMAS OITA WASADA,https://www.tohotheater.jp/theater/055/institution.html,SCREEN 4,243+(2),5.4×12.8m,デジタル5.1ch
630,TOHO CINEMAS OITA WASADA,https://www.tohotheater.jp/theater/055/institution.html,SCREEN 5,243+(2),5.4×12.8m,デジタル5.1ch
631,TOHO CINEMAS OITA WASADA,https://www.tohotheater.jp/theater/055/institution.html,SCREEN 6,198+(2),4.4×10.3m,デジタル5.1ch
632,TOHO CINEMAS OITA WASADA,https://www.tohotheater.jp/theater/055/institution.html,SCREEN 7,101+(2),4.2×9.8m,デジタル5.1ch
633,TOHO CINEMAS OITA WASADA,https://www.tohotheater.jp/theater/055/institution.html,SCREEN 8,178+(2),4.9×11.5m,デジタル5.1ch
634,TOHO CINEMAS OITA WASADA,https://www.tohotheater.jp/theater/055/institution.html,SCREEN 9,123+(2),3.5×8.3m,デジタル5.1ch
635,TOHO CINEMAS OITA WASADA,https://www.tohotheater.jp/theater/055/institution.html,SCREEN 10,131+(2),4.0×9.4m,デジタル5.1ch
636,TOHO CINEMAS OITA WASADA,https://www.tohotheater.jp/theater/055/institution.html,SCREEN 11,73+(2),2.6×6.0m,デジタル5.1ch
637,TOHO CINEMAS AMU PLAZA OITA,https://www.tohotheater.jp/theater/074/institution.html,SCREEN 1,110+(3),4.6×11.1m,デジタル5.1ch
638,TOHO CINEMAS AMU PLAZA OITA,https://www.tohotheater.jp/theater/074/institution.html,SCREEN 2,362+(4),TCX®/3D/6.2×15.0m,DOLBY ATMOS(対応作品のみ)
639,TOHO CINEMAS AMU PLAZA OITA,https://www.tohotheater.jp/theater/074/institution.html,SCREEN 3,113+(3),3D/4.4×10.6m,デジタル5.1ch
640,TOHO CINEMAS AMU PLAZA OITA,https://www.tohotheater.jp/theater/074/institution.html,SCREEN 4,71+(2),2.9×7.0m,デジタル5.1ch
641,TOHO CINEMAS AMU PLAZA OITA,https://www.tohotheater.jp/theater/074/institution.html,SCREEN 5,121+(3),4.1×9.9m,デジタル5.1ch
642,TOHO CINEMAS AMU PLAZA OITA,https://www.tohotheater.jp/theater/074/institution.html,SCREEN 6,229+(3),3D/4.8×11.4m,デジタル5.1ch
643,TOHO CINEMAS AMU PLAZA OITA,https://www.tohotheater.jp/theater/074/institution.html,SCREEN 7,283+(3),6.2×15.0m,デジタル5.1ch
644,TOHO CINEMAS AMU PLAZA OITA,https://www.tohotheater.jp/theater/074/institution.html,SCREEN 8,113+(3),4.4×10.6m,デジタル5.1ch
645,TOHO CINEMAS AMU PLAZA OITA,https://www.tohotheater.jp/theater/074/institution.html,SCREEN 9,211+(3),4.8×11.5m,デジタル5.1ch
646,TOHO CINEMAS AMU PLAZA OITA,https://www.tohotheater.jp/theater/074/institution.html,SCREEN 10,121+(3),4.6×11.1m,デジタル5.1ch
647,TOHO CINEMAS YOJIRO,https://www.tohotheater.jp/theater/033/institution.html,SCREEN 1,306+(2),6.34×15.41m,デジタル5.1ch
648,TOHO CINEMAS YOJIRO,https://www.tohotheater.jp/theater/033/institution.html,SCREEN 2,176+(2),4.42×10.50m,デジタル5.1ch
649,TOHO CINEMAS YOJIRO,https://www.tohotheater.jp/theater/033/institution.html,SCREEN 3,139+(2),4.11×9.66m,デジタル5.1ch
650,TOHO CINEMAS YOJIRO,https://www.tohotheater.jp/theater/033/institution.html,SCREEN 4,95+(1),3.00×6.91m,デジタル5.1ch
651,TOHO CINEMAS YOJIRO,https://www.tohotheater.jp/theater/033/institution.html,SCREEN 5,263+(2),5.57×13.13m,デジタル5.1ch
652,TOHO CINEMAS YOJIRO,https://www.tohotheater.jp/theater/033/institution.html,SCREEN 6,233+(2),5.53×13.14m,デジタル5.1ch
653,TOHO CINEMAS YOJIRO,https://www.tohotheater.jp/theater/033/institution.html,SCREEN 7,95+(1),3.00×6.91m,デジタル5.1ch
654,TOHO CINEMAS YOJIRO,https://www.tohotheater.jp/theater/033/institution.html,SCREEN 8,95+(1),3.00×6.91m,デジタル5.1ch
655,TOHO CINEMAS YOJIRO,https://www.tohotheater.jp/theater/033/institution.html,SCREEN 9,119+(2),3.05×7.01m,デジタル5.1ch
656,TOHO CINEMAS YOJIRO,https://www.tohotheater.jp/theater/033/institution.html,SCREEN 10,444+(4),6.58×15.52m,デジタル5.1ch
